finding,ICD10_code,PFx,PFx_ICD10_code,_0_agent_icd10_codes,_0_icd10_matches,_0_pfx_icd10_matches,_0_flesch,accuracy_agent_icd10,accuracy_pfx_icd10,readability_difference,overall_score,log_overall_score
Multinodular Goiter,E04.2,"A multinodular goiter is when your thyroid gland, which is in your neck, has grown larger and has several lumps or nodules. The thyroid is important because it helps control how your body uses energy. Sometimes, these lumps don't cause any problems, but other times they can make your neck look bigger or cause trouble with swallowing or breathing. It's important to keep an eye on it to make sure it doesn't cause any issues. If you notice any changes or feel uncomfortable, let your doctor know.",Z71.1,E04.2,True,False,70.73,1.0,0.0,14.269999999999996,0.8130975769482646,3.653999999999999
Hyperthyroidism,E05.90,"Hyperthyroidism is when your thyroid gland, which is a small, butterfly-shaped gland in your neck, makes too much of a hormone that controls how your body uses energy. This can make your heart beat faster, make you feel nervous or anxious, and cause you to lose weight even if you are eating normally. You might also feel hot and sweaty or have trouble sleeping. It's like your body is running too fast. Doctors can help manage this condition with medicine or other treatments to help your body slow down and feel better.",E05.90,E05.90,True,True,78.18,1.0,1.0,6.819999999999993,1.6255754475703326,2.9639999999999986
Thyroid Hematoma,M79.81,"A thyroid hematoma is when there is a collection of blood in the thyroid gland, which is located in your neck. This can happen due to an injury or after a medical procedure. It might cause swelling or a feeling of tightness in your neck. Sometimes, it can make it hard to breathe or swallow. Most of the time, the body will absorb the blood on its own, and the swelling will go down. It's important to keep an eye on any changes and let your doctor know if you feel worse.",R22.1,E07.8,False,False,89.79,0.0,0.0,4.790000000000006,0.034542314335060414,-0.9580000000000013
Thyroid Calcifications,R93.2,"Thyroid calcifications are tiny, hard spots that can form in your thyroid gland, which is a small, butterfly-shaped gland in your neck. These spots are made of calcium, a mineral that is important for strong bones and teeth. Sometimes, these calcifications are found by accident when you have an imaging test, like an ultrasound, for another reason. They usually don't cause any symptoms and are often harmless. However, in some cases, they can be a sign of a thyroid problem, so your doctor might want to keep an eye on them.",R93.3,E04.1,False,False,69.92,0.0,0.0,15.079999999999998,0.012437810945273634,3.016
Tracheal Stenosis,J39.8,"Tracheal stenosis means that the windpipe, which is the tube that carries air to your lungs, has become narrower than usual. This can make it harder to breathe because less air can pass through. Imagine trying to drink a thick milkshake through a thin straw; it takes more effort. This narrowing can happen because of injury, infection, or other reasons. It's important to pay attention to any breathing difficulties you might have, like feeling short of breath or wheezing, and let your doctor know about them.",R06.02,J39.8,True,False,70.94,1.0,0.0,14.060000000000002,0.8132802124833998,3.612000000000001
Tracheal Diverticulum,Q32.2,"A tracheal diverticulum is like a small pouch or pocket that forms on the windpipe, which is the tube that carries air to your lungs. It's kind of like a little bubble that sticks out from the side of the windpipe. Most of the time, people don't even know they have it because it doesn't cause any problems. It's usually found by accident when doctors are looking at scans for other reasons. If it does cause issues, it might make you cough or feel like you have a tickle in your throat.",R05,J39.8,False,False,78.18,0.0,0.0,6.819999999999993,0.025575447570332505,1.3639999999999988
Tracheomalacia,Q27.8,"Tracheomalacia is a condition where the windpipe, or trachea, is softer than usual. This can make it harder to breathe because the windpipe might collapse a bit when you breathe out. Imagine a straw that bends too easily when you try to drink from it. This can cause noisy breathing or a cough. Sometimes, it can make you feel like you're not getting enough air. It's important to be aware of this so you can manage any breathing problems that might come up.",R06.2,Q32.0,False,False,82.85,0.0,0.0,2.1500000000000057,0.06349206349206338,0.43000000000000116
Tracheal Mass,D38.5,"A tracheal mass is a lump or growth in the windpipe, which is the tube that carries air to your lungs. This can sometimes make it hard to breathe or cause a cough. It's important to know that not all masses are cancerous; some can be benign, which means they are not harmful. Doctors usually find these masses during tests for other reasons. They might want to do more tests to understand what the mass is and how it might affect your health. Remember, it's okay to ask questions if you're worried.",R22.1,J39.8,False,False,81.33,0.0,0.0,3.6700000000000017,0.04282655246252676,0.7340000000000004
Tracheal Calcifications,R93.2,"Tracheal calcifications mean that there are small, hard deposits, like tiny rocks, in your windpipe. The windpipe is the tube that carries air to your lungs. These deposits are usually made of calcium, which is a mineral found in your bones and teeth. Most of the time, these calcifications are not harmful and don't cause any problems. They are often found by accident when doctors look at X-rays or scans for other reasons. It's like finding a pebble in your shoe that doesn't bother you. You usually don't need to worry about them.",R93.8,R93.0,False,False,74.9,0.0,0.0,10.099999999999994,0.01801801801801803,2.019999999999999
Tracheoesophageal Fistula,Q39.0,"A tracheoesophageal fistula is a condition where there is an abnormal connection between the tube that carries food to your stomach (esophagus) and the tube that carries air to your lungs (trachea). This can cause problems because food or liquid can go into your lungs instead of your stomach, which might make you cough or have trouble breathing. It is important to be careful when eating or drinking and to watch for any signs of coughing or breathing difficulties. If you notice these symptoms, it is important to let your doctor know.",R06.2,Q39.0,True,False,65.05,1.0,0.0,19.950000000000003,0.809546539379475,4.790000000000001
Carotid Artery Stenosis,I65.2,"Carotid artery stenosis means that one of the main blood vessels in your neck, called the carotid artery, is narrower than it should be. This can happen because of a buildup of fatty deposits, known as plaque, inside the artery walls. When the artery is too narrow, it can slow down or block the blood flow to your brain. This is important because your brain needs a steady supply of blood to work properly. If the blood flow is reduced, it might increase the risk of having a stroke, which is when part of the brain doesn't get enough blood and oxygen.",Z86.73,I65.2,True,False,84.61,1.0,0.0,0.39000000000000057,0.943884892086331,0.8780000000000001
Jugular Vein Thrombosis,I82.891,"Jugular vein thrombosis means there's a blood clot in one of the veins in your neck. Veins are like tubes that carry blood back to your heart. When a clot forms, it can block the blood flow, which might cause swelling or pain in your neck. It's important to know about this because it can affect how blood moves in your body. Doctors can help manage it with treatments to dissolve the clot or prevent new ones from forming. It's like making sure a road is clear so cars can drive smoothly.",I82.891,I82.891,True,True,89.79,1.0,1.0,4.790000000000006,1.6345423143350606,0.6419999999999988
Vertebral Artery Dissection,I77.74,"A vertebral artery dissection is when there is a small tear in one of the arteries in your neck that supplies blood to your brain. This can cause blood to leak into the wall of the artery, which might lead to a blockage or a clot. It's like when a garden hose gets a tiny hole, and water starts to leak out. This can sometimes cause headaches, neck pain, or dizziness. It's important to be aware of these symptoms so you can get help if needed.",R51,I77.74,True,False,87.86,1.0,0.0,2.8599999999999994,0.8518134715025907,0.2280000000000001
Arteriovenous Malformation,Q28.2,"An arteriovenous malformation, or AVM, is like a tangle of blood vessels in your body. Normally, blood flows from arteries to veins through tiny blood vessels called capillaries. But in an AVM, the blood skips the capillaries and goes straight from arteries to veins. This can cause problems because the blood vessels in an AVM are not as strong as normal ones. They might break and bleed, which can be dangerous. AVMs can happen anywhere in the body, but they are most serious when they are in the brain. Doctors can find them using special scans.",Q28.2,Q28.2,True,True,74.49,1.0,1.0,10.510000000000005,1.6173761946133798,3.7020000000000013
Carotid Body Tumor,D44.7,"A carotid body tumor is a growth that happens near the carotid artery in your neck. This artery is important because it helps carry blood to your brain. The tumor is usually not cancerous, but it can grow and press on nearby structures, which might cause problems. You might feel a lump in your neck or have trouble swallowing. Sometimes, it can make you feel dizzy or have a fast heartbeat. It's important to keep an eye on it and talk to your doctor about what to do next.",R22.1,D18.01,False,False,90.29,0.0,0.0,5.290000000000006,0.03179650238473765,-1.0580000000000014
Carotid Artery Aneurysm,I72.0,"A carotid artery aneurysm is when a part of the artery in your neck gets bigger than normal. This artery is important because it carries blood to your brain. When it gets bigger, it can be dangerous because it might burst or cause other problems. You might not feel anything at first, but it's important to know about it so doctors can keep an eye on it. They might do tests to see how big it is and decide if anything needs to be done to keep you safe.",Z13.6,I72.0,True,False,87.25,1.0,0.0,2.25,0.8615384615384616,0.35000000000000003
Vertebral Artery Stenosis,I65.8,"Vertebral artery stenosis means that one of the arteries in your neck, which helps supply blood to your brain, is narrower than it should be. This can make it harder for blood to flow through. It's like when a garden hose gets pinched, and less water comes out. This narrowing can sometimes cause problems because your brain needs a steady supply of blood to work well. It's important to keep an eye on this condition to make sure your brain gets enough blood and stays healthy.",Z13.6,I65.0,False,False,87.86,0.0,0.0,2.8599999999999994,0.051813471502590684,-0.572
Carotid Artery Dissection,I77.71,"A carotid artery dissection is when there is a tear in one of the main arteries in your neck. These arteries are like big tubes that carry blood from your heart to your brain. When there is a tear, it can cause blood to leak into the wall of the artery, which might make it harder for blood to flow properly. This can sometimes lead to a headache, neck pain, or even a stroke. It's important to be aware of these symptoms so you can get help if needed.",I77.71,I77.71,True,True,87.25,1.0,1.0,2.25,1.6615384615384616,1.1500000000000001
Subclavian Artery Aneurysm,I72.1,"A subclavian artery aneurysm is when a part of the artery near your collarbone gets bigger than normal. This artery is like a tube that carries blood from your heart to your arm. When it gets bigger, it can be a problem because it might burst or cause blood flow issues. You might not feel anything, but sometimes it can cause pain or swelling. It's important to keep an eye on it and talk to your doctor about what to do next to stay healthy.",Z71.89,I72.4,False,False,88.06,0.0,0.0,3.0600000000000023,0.04926108374384234,-0.6120000000000005
Jugular Venous Dilatation,I87.8,"Jugular venous dilatation means that the veins in your neck are larger than usual. These veins carry blood from your head back to your heart. When they are bigger, it might be because your heart is working harder than normal, or there could be a blockage. Sometimes, it can happen if you have been lying down for a long time or if you are holding your breath. It's important to keep an eye on it because it can be a sign of something else going on in your body.",R22.1,I87.1,False,False,87.25,0.0,0.0,2.25,0.06153846153846154,-0.45
Vocal Cord Polyp,J38.1,"A vocal cord polyp is like a small bump or growth on your vocal cords, which are the parts of your throat that help you talk. These polyps can make your voice sound different, like hoarse or scratchy, and sometimes it might be hard to speak loudly. They usually happen because of too much talking, yelling, or even from smoking. It's important to rest your voice and avoid things that can irritate your throat. Sometimes, doctors might suggest treatments to help make your voice better.",R49.0,J38.1,True,False,88.06,1.0,0.0,3.0600000000000023,0.8492610837438423,0.1879999999999995
Uterine Fibroid ,D25.9,"A uterine fibroid is a non-cancerous growth that can develop in the uterus, which is the part of a woman's body where a baby grows during pregnancy. These growths are quite common and are made up of muscle and fibrous tissue. They can vary in size and number. Some women may not even know they have them because they don't always cause symptoms. However, if they do cause symptoms, you might experience heavy periods, a feeling of fullness in your lower belly, or frequent urination. It's important to talk to your doctor if you have any concerns.",R93.8,D25.9,True,False,71.95,1.0,0.0,13.049999999999997,0.8142348754448399,3.4099999999999993
Prostatic Hyperplasia ,N40.0,"Prostatic hyperplasia is when the prostate gland, which is a small gland in men that helps make some of the fluid in semen, gets bigger. This is common as men get older. When the prostate gets bigger, it can press on the tube that carries urine out of the body, making it harder to pee. You might feel like you need to go to the bathroom more often, especially at night, or you might have trouble starting to pee. It's not cancer, but it can be annoying and sometimes needs treatment to help with the symptoms.",N40.0,N40.1,False,True,77.37,0.0,1.0,7.6299999999999955,0.8231749710312862,2.325999999999999
Pelvic Lymphadenopathy,R59.0,"Pelvic lymphadenopathy means that the lymph nodes in your pelvic area are swollen. Lymph nodes are small, bean-shaped structures that are part of your immune system. They help your body fight infections and other diseases. When they swell, it can be because they are working hard to fight off an infection, or it could be due to other reasons. It's like when you have a sore throat and the glands in your neck get bigger. This swelling in your pelvic area might not cause any symptoms, but it's important to know about it.",R22.2,R59.0,True,False,89.58,1.0,0.0,4.579999999999998,0.8358422939068101,-0.11599999999999966
Hemorrhagic Cyst,N83.29,"A hemorrhagic cyst is a type of fluid-filled sac that can form in the body, often in the ovaries. Sometimes, these cysts can bleed, which is why they are called 'hemorrhagic.' This bleeding can cause pain or discomfort, but many times, these cysts go away on their own without causing any problems. It's like a small balloon filled with liquid that might have a little blood in it. If you feel any pain or notice anything unusual, it's important to let your doctor know so they can check it out.",R10.2,N83.20,False,False,78.59,0.0,0.0,6.409999999999997,0.026990553306342792,1.2819999999999994
Para-ovarian Cyst,N83.20,"A para-ovarian cyst is a fluid-filled sac that forms near the ovary. It's not actually part of the ovary, but it grows close to it. These cysts are usually harmless and don't cause any symptoms. They are often found by accident during an ultrasound or other imaging tests. Most of the time, they don't need any treatment and just stay the same size. However, if they get too big, they might cause some discomfort or pain. In such cases, a doctor might suggest removing them to prevent any problems.",R19.8,N83.8,False,False,75.5,0.0,0.0,9.5,0.01904761904761905,1.9000000000000001
Peritoneal Cyst,K66.8,"A peritoneal cyst is like a small, fluid-filled bubble that forms in the lining of your abdomen, which is the area that holds your stomach and other organs. These cysts are usually harmless and don't cause any symptoms. They are often found by accident when doctors are looking at your belly for other reasons, like during an ultrasound or a CT scan. Most of the time, you don't need to worry about them, and they don't need any treatment. It's like having a tiny water balloon inside your tummy that doesn't bother you.",R93.8,K66.8,True,False,69.52,1.0,0.0,15.480000000000004,0.8121359223300971,3.896000000000001
Simple Hydrosalpinx,N70.11,"A simple hydrosalpinx is when one of the tubes that connect your ovaries to your uterus, called a fallopian tube, fills up with fluid. This can happen for different reasons, like an infection or a blockage. It usually doesn't cause any pain or problems, but sometimes it might make it harder to get pregnant. Doctors often find it by accident when they are looking at your belly with an ultrasound or other imaging tests. If you have any questions or concerns, it's a good idea to talk to your doctor.",R93.5,N83.2,False,False,70.13,0.0,0.0,14.870000000000005,0.012602394454946438,2.974000000000001
Ovarian Fibroma ,D27,"An ovarian fibroma is a type of growth or lump that can form on the ovaries, which are part of the female reproductive system. These growths are usually not cancerous, meaning they don't spread to other parts of the body. They are made up of fibrous tissue, which is similar to the tissue that makes up tendons and ligaments. Most of the time, ovarian fibromas don't cause any symptoms and are found by accident during tests for other reasons. If they do cause symptoms, it might be things like feeling full quickly, bloating, or pain in the lower belly.",R19.00,D27,True,False,68.3,1.0,0.0,16.700000000000003,0.8112994350282486,4.140000000000001
Endometrioma,N80.9,"An endometrioma is a type of cyst that forms on the ovaries. It's like a small, fluid-filled sac that can cause pain, especially during your period. This happens because tissue similar to the lining inside your uterus starts growing outside of it, often on the ovaries. This can lead to discomfort and sometimes problems with having a baby. It's important to talk to your doctor if you have symptoms like pelvic pain or heavy periods, so they can help you feel better and manage the condition.",N80.1,N80.1,False,False,70.94,0.0,0.0,14.060000000000002,0.013280212483399735,2.8120000000000007
Ovarian Dermoid,D27.9,"An ovarian dermoid is a type of growth that can form on a woman's ovary. It's like a small lump that can have different kinds of tissues inside, like hair, skin, or even teeth. These growths are usually not cancerous, which means they don't spread to other parts of the body. Most of the time, they don't cause any problems and might not even be noticed. However, sometimes they can cause pain or discomfort if they grow too big or twist around. It's important to keep an eye on them with regular check-ups.",R93.5,D27.0,False,False,81.12,0.0,0.0,3.8799999999999955,0.040983606557377095,0.7759999999999991
Pelvic Floor Relaxation,N81.83,"Pelvic floor relaxation means that the muscles and tissues that support the organs in your pelvis, like your bladder and uterus, are not as strong as they should be. This can happen for many reasons, like having babies, getting older, or being overweight. When these muscles are weak, it might feel like there's pressure or a bulge in your lower belly. You might also have trouble controlling when you go to the bathroom. It's important to do exercises that can help make these muscles stronger, like Kegel exercises.",R29.890,N81.9,False,False,70.53,0.0,0.0,14.469999999999999,0.012928248222365872,2.894
Asymmetric Appearance of the Vallecula,R93.89,"The vallecula is a small space in your throat, just above your voice box. Sometimes, one side of this space can look different from the other side. This is called an 'asymmetric appearance.' It might sound a bit worrying, but often it doesn't mean anything serious. It could be just the way your body is naturally. However, it's important to keep an eye on it, just in case it changes or causes any problems. If you notice any new symptoms like trouble swallowing or a sore throat, let your doctor know.",R22.2,R68.89,False,False,75.2,0.0,0.0,9.799999999999997,0.018518518518518524,1.9599999999999995
Perinueral (Tarlov) Cysts,G96.191,"Perineural cysts, also known as Tarlov cysts, are small sacs filled with fluid that form around the nerves at the base of your spine. They are usually harmless and don't cause any symptoms. Most people don't even know they have them. However, if they grow larger, they might press on nearby nerves and cause pain or discomfort. It's like having a small balloon filled with water near your nerves. Doctors often find these cysts by accident when looking at your spine for other reasons. If they don't bother you, they usually don't need treatment.",R93.8,G96.1,False,False,83.25,0.0,0.0,1.75,0.07272727272727274,0.35000000000000003
Inguinal hernia,K40.91,"An inguinal hernia happens when a part of your intestine pushes through a weak spot in your lower belly area, near your groin. It might look like a small bulge or lump, and you might feel some discomfort or pain, especially when you cough, bend over, or lift something heavy. It's like when a balloon gets a small bump because the air inside is pushing out. Sometimes, it can go away when you lie down. It's important to be careful and avoid heavy lifting to prevent it from getting worse.",Z71.89,K40.90,False,False,78.59,0.0,0.0,6.409999999999997,0.026990553306342792,1.2819999999999994
